product_description,store,Sum_dollar_sales,Per_Female_21,Per_male_21,Per_age_21_below,Per_age_22_34,Per_age_35_44,per_age_45_54,per_age_55_64,Per_age_65_above,Per_income_low,Per_income_mid,Per_income_High,Per_asian_21_plus,Per_Hisp_21_plus,Per_AFAM_21_plus,Per_white_21_plus,store_zip_code,Total_Sales_in_the_TA,Product_dollar_sales,Cumm_Sales,Sales_contribution,target_variable
AJ BUTTERMILK PANCAKE MIX,70,243.57,0.518500684,0.481499316,0.236346042,0.277278885,0.186510548,0.118540739,0.087323398,9.37E-02,0.135784788,0.262937875,6.71E-02,4.76E-02,0.117727889,0.25304819,0.388097542,30080,532.11,95924.56,63334.32,0.660251348,1
AJ BUTTERMILK PANCAKE MIX,98,288.54,0.518500684,0.481499316,0.236346042,0.277278885,0.186510548,0.118540739,0.087323398,9.37E-02,0.135784788,0.262937875,6.71E-02,4.76E-02,0.117727889,0.25304819,0.388097542,30080,532.11,95924.56,63866.43,0.665798519,1
AJ BUTTERMILK PANCAKE MIX,149,332.56,0.542018927,0.457981073,0.297833695,0.149544441,0.133167944,0.156662089,0.129092278,0.130583736,7.47E-02,0.226465246,4.03E-02,1.32E-02,4.05E-02,0.29065698,0.364580103,30135,525.32,95924.56,64391.75,0.671274906,1
AJ BUTTERMILK PANCAKE MIX,49,192.76,0.542018927,0.457981073,0.297833695,0.149544441,0.133167944,0.156662089,0.129092278,0.130583736,7.47E-02,0.226465246,4.03E-02,1.32E-02,4.05E-02,0.29065698,0.364580103,30135,525.32,95924.56,64917.07,0.676751293,1
AJ BUTTERMILK PANCAKE MIX,291,176.24,0.507338587,0.492661413,0.328094827,0.296603068,0.133496885,9.39E-02,7.39E-02,6.63E-02,0.129646947,0.225701065,1.45E-02,2.31E-02,8.69E-02,0.17956254,0.400697118,37042,522.26,95924.56,65439.33,0.68219578,1
AJ BUTTERMILK PANCAKE MIX,303,159.95,0.507338587,0.492661413,0.328094827,0.296603068,0.133496885,9.39E-02,7.39E-02,6.63E-02,0.129646947,0.225701065,1.45E-02,2.31E-02,8.69E-02,0.17956254,0.400697118,37042,522.26,95924.56,65961.59,0.687640266,1
AJ BUTTERMILK PANCAKE MIX,350,186.07,0.507338587,0.492661413,0.328094827,0.296603068,0.133496885,9.39E-02,7.39E-02,6.63E-02,0.129646947,0.225701065,1.45E-02,2.31E-02,8.69E-02,0.17956254,0.400697118,37042,522.26,95924.56,66483.85,0.693084753,1
AJ BUTTERMILK PANCAKE MIX,23,518.94,0.462317293,0.537682707,0.234340644,0.288915826,0.161216666,0.110165191,8.48E-02,0.116958899,0.118932176,0.213395726,6.47E-02,0.100383379,0.200484862,0.13020804,0.394176016,30341,518.94,95924.56,67002.79,0.69849463,1
AJ BUTTERMILK PANCAKE MIX,335,73.96,0.518107975,0.481892025,0.194920153,0.223751716,0.112291351,0.107847388,0.140978394,0.212804393,0.14990245,0.24109401,9.67E-02,3.10E-02,2.79E-02,3.45E-02,0.714647012,40502,508.29,95924.56,67511.08,0.703793481,1
AJ BUTTERMILK PANCAKE MIX,341,189.74,0.518107975,0.481892025,0.194920153,0.223751716,0.112291351,0.107847388,0.140978394,0.212804393,0.14990245,0.24109401,9.67E-02,3.10E-02,2.79E-02,3.45E-02,0.714647012,40502,508.29,95924.56,68019.37,0.709092333,1
AJ BUTTERMILK PANCAKE MIX,347,92.88,0.518107975,0.481892025,0.194920153,0.223751716,0.112291351,0.107847388,0.140978394,0.212804393,0.14990245,0.24109401,9.67E-02,3.10E-02,2.79E-02,3.45E-02,0.714647012,40502,508.29,95924.56,68527.66,0.714391184,1
AJ BUTTERMILK PANCAKE MIX,383,151.71,0.518107975,0.481892025,0.194920153,0.223751716,0.112291351,0.107847388,0.140978394,0.212804393,0.14990245,0.24109401,9.67E-02,3.10E-02,2.79E-02,3.45E-02,0.714647012,40502,508.29,95924.56,69035.95,0.719690036,1
AJ BUTTERMILK PANCAKE MIX,129,155.78,0.540194002,0.459805998,0.270681991,0.191694676,0.111406267,0.117044346,0.128212078,0.175051502,0.129919766,0.208093896,3.98E-02,2.13E-02,4.68E-02,0.246449095,0.421446384,31406,506.71,95924.56,69542.66,0.724972416,1
AJ BUTTERMILK PANCAKE MIX,9,350.93,0.540194002,0.459805998,0.270681991,0.191694676,0.111406267,0.117044346,0.128212078,0.175051502,0.129919766,0.208093896,3.98E-02,2.13E-02,4.68E-02,0.246449095,0.421446384,31406,506.71,95924.56,70049.37,0.730254796,1
AJ BUTTERMILK PANCAKE MIX,219,499.1,0.541137753,0.458862247,0.246238142,0.17986043,0.149602006,0.124304874,0.104296151,0.201940901,6.11E-02,0.230536474,0.135017991,0.105359285,2.59E-02,8.92E-02,0.538136517,30338,499.1,95924.56,70548.47,0.735457843,1
AJ BUTTERMILK PANCAKE MIX,120,15.43,0.51393127,0.48606873,0.273023179,0.183957374,0.146473442,0.134262139,0.120454451,0.143923374,7.99E-02,0.200087076,9.78E-02,4.00E-02,0.135609736,9.36E-02,0.521292035,30076,495.96,95924.56,71044.43,0.740628156,1
AJ BUTTERMILK PANCAKE MIX,164,253.19,0.51393127,0.48606873,0.273023179,0.183957374,0.146473442,0.134262139,0.120454451,0.143923374,7.99E-02,0.200087076,9.78E-02,4.00E-02,0.135609736,9.36E-02,0.521292035,30076,495.96,95924.56,71540.39,0.745798469,1
AJ BUTTERMILK PANCAKE MIX,22,227.34,0.51393127,0.48606873,0.273023179,0.183957374,0.146473442,0.134262139,0.120454451,0.143923374,7.99E-02,0.200087076,9.78E-02,4.00E-02,0.135609736,9.36E-02,0.521292035,30076,495.96,95924.56,72036.35,0.750968782,1
AJ BUTTERMILK PANCAKE MIX,128,492.9,0.504981299,0.495018701,0.267386033,0.253176528,0.11985936,0.105528613,9.49E-02,0.126042677,0.16471872,0.211687682,6.33E-02,6.77E-02,2.64E-02,0.11343356,0.526406402,36830,492.9,95924.56,72529.25,0.756107195,1
AJ BUTTERMILK PANCAKE MIX,349,488.24,0.528741018,0.471258982,0.28985025,0.190654465,0.129090405,0.115335552,0.107875763,0.149861342,0.131087077,0.255435385,3.32E-02,3.81E-02,1.89E-02,4.31E-02,0.608485857,42104,488.24,95924.56,73017.49,0.761197028,1
AJ BUTTERMILK PANCAKE MIX,147,482.99,0.540572922,0.459427078,0.291789874,0.168753696,0.115785143,0.139620992,0.121493405,0.160191304,0.140443804,0.188706899,2.76E-02,4.76E-03,3.48E-02,0.254146203,0.41996863,30014,482.99,95924.56,73500.48,0.766232131,1
AJ BUTTERMILK PANCAKE MIX,131,481.03,0.560369096,0.439630904,0.309950356,0.205158645,0.125116915,0.118245917,0.104611843,0.128246636,0.168645226,0.179401396,5.68E-03,9.78E-02,6.34E-02,0.405640694,0.129865458,30260,481.03,95924.56,73981.51,0.771246801,1
AJ BUTTERMILK PANCAKE MIX,337,478.22,0.515061217,0.484938783,0.31120332,0.193459153,9.84E-02,0.109177709,0.109936198,0.1504484,0.171150671,0.180520234,2.03E-02,5.04E-03,9.99E-03,9.86E-03,0.662294204,40351,478.22,95924.56,74459.73,0.776232177,1
AJ BUTTERMILK PANCAKE MIX,111,276.7,0.513790185,0.486209815,0.287276908,0.181114551,0.133263522,0.165270443,0.124965853,0.101689128,6.61E-02,0.211778365,5.51E-02,9.81E-02,0.105160718,0.164416773,0.39054817,30043,474.68,95924.56,74934.41,0.781180649,1
AJ BUTTERMILK PANCAKE MIX,31,197.98,0.513790185,0.486209815,0.287276908,0.181114551,0.133263522,0.165270443,0.124965853,0.101689128,6.61E-02,0.211778365,5.51E-02,9.81E-02,0.105160718,0.164416773,0.39054817,30043,474.68,95924.56,75409.09,0.786129121,1
AJ BUTTERMILK PANCAKE MIX,121,471.56,0.540366874,0.459633126,0.265122537,0.126836732,0.109241037,0.159258185,0.160656343,0.182024428,7.93E-02,0.226290659,5.87E-02,3.76E-02,3.38E-02,0.429762313,0.233703538,30087,471.56,95924.56,75880.65,0.791045067,1
AJ BUTTERMILK PANCAKE MIX,150,307,0.538065219,0.461934781,0.296747967,0.137563332,0.125412395,0.173647932,0.13286497,0.128947213,0.067043714,0.213458819,5.35E-02,1.20E-02,4.13E-02,0.269250029,0.390214446,30127,464.69,95924.56,76345.34,0.795889395,1
AJ BUTTERMILK PANCAKE MIX,28,157.69,0.538065219,0.461934781,0.296747967,0.137563332,0.125412395,0.173647932,0.13286497,0.128947213,0.067043714,0.213458819,5.35E-02,1.20E-02,4.13E-02,0.269250029,0.390214446,30127,464.69,95924.56,76810.03,0.800733722,0
AJ BUTTERMILK PANCAKE MIX,181,464.43,0.540596425,0.459403575,0.285592358,0.171125628,0.114532384,0.124347569,0.12493845,0.175754194,0.157305584,0.18586482,3.16E-02,1.33E-02,2.39E-02,0.200800972,0.476512491,30240,464.43,95924.56,77274.46,0.80557534,0
AJ BUTTERMILK PANCAKE MIX,322,460.5,0.541985646,0.458014354,0.230060785,0.133357893,0.111899061,0.123042918,0.146988396,0.262571376,8.48E-02,0.284582796,7.88E-02,1.73E-02,3.01E-02,5.23E-02,0.681801437,40243,460.5,95924.56,77734.96,0.810375987,0
AJ BUTTERMILK PANCAKE MIX,234,203.18,0.533810933,0.466189067,0.235691839,0.241857918,0.144748119,0.121059899,0.114346253,0.144533854,0.114393867,0.285329969,3.77E-02,2.77E-02,4.62E-02,0.108251595,0.58434911,37076,458.89,95924.56,78193.85,0.815159851,0
AJ BUTTERMILK PANCAKE MIX,277,255.71,0.533810933,0.466189067,0.235691839,0.241857918,0.144748119,0.121059899,0.114346253,0.144533854,0.114393867,0.285329969,3.77E-02,2.77E-02,4.62E-02,0.108251595,0.58434911,37076,458.89,95924.56,78652.74,0.819943714,0
AJ BUTTERMILK PANCAKE MIX,167,95.58,0.517465134,0.482534866,0.299850267,0.141337872,0.1679699,0.15608083,0.10217689,0.130549406,6.38E-02,0.195843305,9.05E-02,7.17E-02,7.80E-02,3.17E-02,0.545207899,30040,452.96,95924.56,79105.7,0.824665758,0
AJ BUTTERMILK PANCAKE MIX,80,357.38,0.517465134,0.482534866,0.299850267,0.141337872,0.1679699,0.15608083,0.10217689,0.130549406,6.38E-02,0.195843305,9.05E-02,7.17E-02,7.80E-02,3.17E-02,0.545207899,30040,452.96,95924.56,79558.66,0.829387802,0
AJ BUTTERMILK PANCAKE MIX,29,451.33,0.520521154,0.479478846,0.252456408,0.256240459,0.158048634,0.119520114,9.47E-02,0.117542087,0.141278407,0.226226054,6.83E-02,5.05E-02,9.05E-02,0.230848616,0.391971792,30067,451.33,95924.56,80009.99,0.834092854,0
AJ BUTTERMILK PANCAKE MIX,255,440.51,0.490737916,0.509262084,0.259353714,0.274719954,0.15214514,0.114020079,9.57E-02,0.102204862,0.142331407,0.243148142,2.06E-02,2.01E-02,0.145269071,0.194079478,0.419698486,37217,440.51,95924.56,80450.5,0.838685108,0
AJ BUTTERMILK PANCAKE MIX,212,206.18,0.511952435,0.488047565,0.314630185,0.107051839,0.149648528,0.169476573,0.113493153,0.145363654,4.96E-02,0.187134175,0.113661187,0.106897807,4.47E-02,1.57E-02,0.537093567,30041,440.47,95924.56,80890.97,0.843276946,0
AJ BUTTERMILK PANCAKE MIX,58,234.29,0.511952435,0.488047565,0.314630185,0.107051839,0.149648528,0.169476573,0.113493153,0.145363654,4.96E-02,0.187134175,0.113661187,0.106897807,4.47E-02,1.57E-02,0.537093567,30041,440.47,95924.56,81331.44,0.847868784,0
AJ BUTTERMILK PANCAKE MIX,186,436.14,0.518529915,0.481470085,0.289082248,0.148332685,0.128597122,0.170231382,0.131829671,0.129423488,5.82E-02,0.214150301,7.55E-02,1.30E-02,5.64E-02,4.99E-02,0.612118413,30189,436.14,95924.56,81767.58,0.852415481,0
AJ BUTTERMILK PANCAKE MIX,46,434.07,0.537257786,0.462742214,0.262518003,0.236387782,0.132914352,0.117258665,0.114621327,0.134616464,0.127920244,0.232403718,3.49E-02,3.02E-02,6.27E-02,0.252529787,0.406131343,31419,434.07,95924.56,82201.65,0.8569406,0
AJ BUTTERMILK PANCAKE MIX,269,182.43,0.520818248,0.479181752,0.287221174,0.133239786,0.144368639,0.147836325,0.130675312,0.158320027,6.88E-02,0.194706537,0.112159481,1.20E-02,5.02E-02,5.10E-02,0.617861002,37064,427.88,95924.56,82629.53,0.861401189,0
AJ BUTTERMILK PANCAKE MIX,310,57.71,0.520818248,0.479181752,0.287221174,0.133239786,0.144368639,0.147836325,0.130675312,0.158320027,6.88E-02,0.194706537,0.112159481,1.20E-02,5.02E-02,5.10E-02,0.617861002,37064,427.88,95924.56,83057.41,0.865861777,0
AJ BUTTERMILK PANCAKE MIX,329,187.74,0.520818248,0.479181752,0.287221174,0.133239786,0.144368639,0.147836325,0.130675312,0.158320027,6.88E-02,0.194706537,0.112159481,1.20E-02,5.02E-02,5.10E-02,0.617861002,37064,427.88,95924.56,83485.29,0.870322366,0
AJ BUTTERMILK PANCAKE MIX,174,423.36,0.524089976,0.475910024,0.295022767,0.227264004,0.136337468,0.125137384,9.67E-02,0.105441287,9.36E-02,0.228031611,4.86E-02,4.83E-02,6.58E-02,0.146578043,0.464541791,30144,423.36,95924.56,83908.65,0.874735834,0
AJ BUTTERMILK PANCAKE MIX,113,215.73,0.513416132,0.486583868,0.216497712,0.270392232,0.160250652,0.116343727,9.93E-02,0.139976047,8.31E-02,0.22165191,0.144018136,6.20E-02,9.25E-02,7.10E-02,0.580029086,30319,422.6,95924.56,84331.25,0.879141379,0
AJ BUTTERMILK PANCAKE MIX,199,107.17,0.513416132,0.486583868,0.216497712,0.270392232,0.160250652,0.116343727,9.93E-02,0.139976047,8.31E-02,0.22165191,0.144018136,6.20E-02,9.25E-02,7.10E-02,0.580029086,30319,422.6,95924.56,84753.85,0.883546925,0
AJ BUTTERMILK PANCAKE MIX,20,99.7,0.513416132,0.486583868,0.216497712,0.270392232,0.160250652,0.116343727,9.93E-02,0.139976047,8.31E-02,0.22165191,0.144018136,6.20E-02,9.25E-02,7.10E-02,0.580029086,30319,422.6,95924.56,85176.45,0.88795247,0
AJ BUTTERMILK PANCAKE MIX,21,201.55,0.552871191,0.447128809,0.294414939,0.184958026,0.116206956,0.116943635,0.130615042,0.154582834,0.192479013,0.15069385,8.53E-03,7.92E-03,2.54E-02,0.436388556,0.234692479,30906,419.83,95924.56,85596.28,0.892329139,0
AJ BUTTERMILK PANCAKE MIX,48,218.28,0.552871191,0.447128809,0.294414939,0.184958026,0.116206956,0.116943635,0.130615042,0.154582834,0.192479013,0.15069385,8.53E-03,7.92E-03,2.54E-02,0.436388556,0.234692479,30906,419.83,95924.56,86016.11,0.896705807,0
AJ BUTTERMILK PANCAKE MIX,45,276.29,0.522673356,0.477326644,0.269195242,0.220011653,0.157342011,0.134931575,0.114183803,0.102914636,0.136935298,0.225369126,3.21E-02,0.16581165,0.152908241,0.172149668,0.300615328,30096,419.77,95924.56,86435.88,0.90108185,0
AJ BUTTERMILK PANCAKE MIX,65,143.48,0.522673356,0.477326644,0.269195242,0.220011653,0.157342011,0.134931575,0.114183803,0.102914636,0.136935298,0.225369126,3.21E-02,0.16581165,0.152908241,0.172149668,0.300615328,30096,419.77,95924.56,86855.65,0.905457893,0
AJ BUTTERMILK PANCAKE MIX,235,314.98,0.511572082,0.488427918,0.272492133,0.1778283,0.137251026,0.146213282,0.127382659,0.134598593,7.72E-02,0.246906868,4.63E-02,1.96E-02,3.11E-02,7.38E-02,0.607209344,37129,417.29,95924.56,87272.94,0.909808083,0
AJ BUTTERMILK PANCAKE MIX,351,102.31,0.511572082,0.488427918,0.272492133,0.1778283,0.137251026,0.146213282,0.127382659,0.134598593,7.72E-02,0.246906868,4.63E-02,1.96E-02,3.11E-02,7.38E-02,0.607209344,37129,417.29,95924.56,87690.23,0.914158272,0
AJ BUTTERMILK PANCAKE MIX,171,416.61,0.473404255,0.526595745,0.284211581,0.254558205,0.100881587,0.112602685,9.81E-02,0.126127029,0.281807253,9.39E-02,1.03E-02,7.61E-03,2.77E-02,0.430975756,0.254357844,31201,416.61,95924.56,88106.84,0.918501372,0
AJ BUTTERMILK PANCAKE MIX,240,412.99,0.535330445,0.464669555,0.254698029,0.220953592,0.132968849,0.120661157,0.116389065,0.153693579,0.191608392,0.213146853,1.67E-02,8.67E-03,0.110387794,0.204297521,0.455359186,37115,412.99,95924.56,88519.83,0.922806735,0
AJ BUTTERMILK PANCAKE MIX,67,411.16,0.553000395,0.446999605,0.281520352,0.156148064,0.115870089,0.121862147,0.127712381,0.196780598,0.187845696,0.170862289,2.60E-02,1.17E-02,1.65E-02,0.292937172,0.396929514,31021,411.16,95924.56,88930.99,0.92709302,0
AJ BUTTERMILK PANCAKE MIX,142,250.95,0.511447639,0.488552361,0.282081521,0.177452642,0.121913466,0.130979583,0.112515663,0.171261148,0.155598143,0.174614874,3.87E-02,2.03E-02,0.195953416,3.03E-02,0.554838947,30720,410.34,95924.56,89341.33,0.931370756,0
AJ BUTTERMILK PANCAKE MIX,76,159.39,0.511447639,0.488552361,0.282081521,0.177452642,0.121913466,0.130979583,0.112515663,0.171261148,0.155598143,0.174614874,3.87E-02,2.03E-02,0.195953416,3.03E-02,0.554838947,30720,410.34,95924.56,89751.67,0.935648493,0
AJ BUTTERMILK PANCAKE MIX,325,75.48,0.524554105,0.475445895,0.299802464,0.183808759,0.145490157,0.136734967,0.113064149,0.116998125,8.80E-02,0.241328512,3.75E-02,2.68E-02,6.87E-02,8.43E-02,0.53458551,37167,410.25,95924.56,90161.92,0.939925291,0
AJ BUTTERMILK PANCAKE MIX,366,334.77,0.524554105,0.475445895,0.299802464,0.183808759,0.145490157,0.136734967,0.113064149,0.116998125,8.80E-02,0.241328512,3.75E-02,2.68E-02,6.87E-02,8.43E-02,0.53458551,37167,410.25,95924.56,90572.17,0.94420209,0
AJ BUTTERMILK PANCAKE MIX,119,48.28,0.52325416,0.47674584,0.307195081,0.118696175,0.133752439,0.186055219,0.137437676,0.113217587,4.46E-02,0.180951067,0.119287389,0.278363518,3.02E-02,7.57E-02,0.314959699,30097,402.2,95924.56,90974.37,0.948394968,0
AJ BUTTERMILK PANCAKE MIX,127,353.92,0.52325416,0.47674584,0.307195081,0.118696175,0.133752439,0.186055219,0.137437676,0.113217587,4.46E-02,0.180951067,0.119287389,0.278363518,3.02E-02,7.57E-02,0.314959699,30097,402.2,95924.56,91376.57,0.952587846,0
AJ BUTTERMILK PANCAKE MIX,380,397.05,0.528333767,0.471666233,0.216217593,0.22385779,0.152345541,0.136148322,0.134060001,0.13711608,0.139000662,0.276218612,2.63E-02,8.71E-03,3.10E-02,0.212397494,0.528548872,37216,397.05,95924.56,91773.62,0.956727036,0
AJ BUTTERMILK PANCAKE MIX,59,397,0.552498998,0.447501002,0.336385396,0.168705596,0.163918544,0.130238213,9.85E-02,9.70E-02,7.72E-02,0.244215645,3.99E-02,3.36E-02,3.59E-02,0.345085673,0.254093689,29229,397,95924.56,92170.62,0.960865705,0
AJ BUTTERMILK PANCAKE MIX,102,225.33,0.525862593,0.474137407,0.261509688,0.161487245,0.148006284,0.147991322,0.134674946,0.1471684,7.10E-02,0.243525099,5.95E-02,2.15E-02,6.70E-02,5.35E-02,0.626692601,30188,394.5,95924.56,92565.12,0.964978312,0
AJ BUTTERMILK PANCAKE MIX,223,169.17,0.525862593,0.474137407,0.261509688,0.161487245,0.148006284,0.147991322,0.134674946,0.1471684,7.10E-02,0.243525099,5.95E-02,2.15E-02,6.70E-02,5.35E-02,0.626692601,30188,394.5,95924.56,92959.62,0.969090919,0
AJ BUTTERMILK PANCAKE MIX,227,199.26,0.549398248,0.450601752,0.222188163,0.194317378,0.139990568,0.129898609,0.14027352,0.180405565,7.90E-02,0.27734025,8.30E-02,3.89E-02,2.06E-02,5.15E-02,0.666682386,37221,393.34,95924.56,93352.96,0.973191433,0
AJ BUTTERMILK PANCAKE MIX,247,194.08,0.549398248,0.450601752,0.222188163,0.194317378,0.139990568,0.129898609,0.14027352,0.180405565,7.90E-02,0.27734025,8.30E-02,3.89E-02,2.06E-02,5.15E-02,0.666682386,37221,393.34,95924.56,93746.3,0.977291947,0
AJ BUTTERMILK PANCAKE MIX,170,392.66,0.53608524,0.46391476,0.134311026,8.52E-02,8.39E-02,0.105743389,0.179368924,0.432529281,0.174956037,0.265901324,3.84E-02,5.81E-03,1.40E-02,2.22E-02,0.824546269,29576,392.66,95924.56,94138.96,0.981385372,0
AJ BUTTERMILK PANCAKE MIX,37,390.24,0.525936599,0.474063401,0.281456051,0.118903602,0.11173778,0.160890415,0.149828347,0.176148439,6.09E-02,0.200425045,8.21E-02,2.98E-02,3.04E-02,0.193395455,0.470982508,30215,390.24,95924.56,94529.2,0.985453569,0
AJ BUTTERMILK PANCAKE MIX,254,135.38,0.523879615,0.476120385,0.279535199,0.167463899,0.128068592,0.133055054,0.132829422,0.159431408,0.126850181,0.208032491,4.33E-02,5.71E-03,2.10E-02,3.12E-02,0.664259928,40356,388.42,95924.56,94917.62,0.989502793,0
AJ BUTTERMILK PANCAKE MIX,306,253.04,0.523879615,0.476120385,0.279535199,0.167463899,0.128068592,0.133055054,0.132829422,0.159431408,0.126850181,0.208032491,4.33E-02,5.71E-03,2.10E-02,3.12E-02,0.664259928,40356,388.42,95924.56,95306.04,0.993552016,0
AJ BUTTERMILK PANCAKE MIX,268,138.72,0.52345611,0.47654389,0.274898294,0.14561416,0.133994718,0.143601456,0.130640211,0.171836414,8.67E-02,0.237870245,6.13E-02,1.48E-02,2.38E-02,4.66E-02,0.642323888,37075,385.33,95924.56,95691.37,0.997569027,0
AJ BUTTERMILK PANCAKE MIX,275,246.61,0.52345611,0.47654389,0.274898294,0.14561416,0.133994718,0.143601456,0.130640211,0.171836414,8.67E-02,0.237870245,6.13E-02,1.48E-02,2.38E-02,4.66E-02,0.642323888,37075,385.33,95924.56,96076.7,1.001586038,0
AJ BUTTERMILK PANCAKE MIX,151,385,0.522074388,0.477925612,0.311274829,0.209069846,0.103714888,0.107958243,0.101371931,0.141150131,0.157108271,0.17142634,2.17E-02,6.77E-03,6.38E-02,0.146825294,0.489391612,30117,385,95924.56,96461.7,1.005599609,0
AJ BUTTERMILK PANCAKE MIX,206,384.25,0.511283658,0.488716342,0.250204276,0.162808117,0.119739888,0.142312406,0.138873757,0.187287212,0.115722457,0.220379954,3.53E-02,6.37E-03,2.86E-02,6.03E-03,0.71414953,30534,384.25,95924.56,96845.95,1.009605361,0
AJ BUTTERMILK PANCAKE MIX,362,142.68,0.502757077,0.497242923,0.328692016,0.228916596,0.116951909,0.100998993,9.39E-02,0.106419887,0.193076744,0.165693487,1.22E-02,2.45E-02,4.54E-02,8.53E-02,0.521040812,42101,380.92,95924.56,97226.87,1.013576398,0
AJ BUTTERMILK PANCAKE MIX,364,238.24,0.502757077,0.497242923,0.328692016,0.228916596,0.116951909,0.100998993,9.39E-02,0.106419887,0.193076744,0.165693487,1.22E-02,2.45E-02,4.54E-02,8.53E-02,0.521040812,42101,380.92,95924.56,97607.79,1.017547435,0
AJ BUTTERMILK PANCAKE MIX,208,111.69,0.526895544,0.473104456,0.260847029,0.18473965,0.137399305,0.122627044,0.120920891,0.173422888,0.147873788,0.233375807,2.20E-02,4.77E-03,2.40E-02,3.73E-02,0.674643112,37918,378.13,95924.56,97985.92,1.021489387,0
AJ BUTTERMILK PANCAKE MIX,8,141.19,0.526895544,0.473104456,0.260847029,0.18473965,0.137399305,0.122627044,0.120920891,0.173422888,0.147873788,0.233375807,2.20E-02,4.77E-03,2.40E-02,3.73E-02,0.674643112,37918,378.13,95924.56,98364.05,1.025431339,0
AJ BUTTERMILK PANCAKE MIX,94,125.25,0.526895544,0.473104456,0.260847029,0.18473965,0.137399305,0.122627044,0.120920891,0.173422888,0.147873788,0.233375807,2.20E-02,4.77E-03,2.40E-02,3.73E-02,0.674643112,37918,378.13,95924.56,98742.18,1.029373291,0
AJ BUTTERMILK PANCAKE MIX,358,237.99,0.530957713,0.469042287,0.260208557,0.173277458,0.12339603,0.125280187,0.140077315,0.179124842,0.146395738,0.223938538,2.70E-02,6.30E-03,4.01E-02,9.83E-02,0.600591235,38401,378.11,95924.56,99120.29,1.033315034,0
AJ BUTTERMILK PANCAKE MIX,370,140.12,0.530957713,0.469042287,0.260208557,0.173277458,0.12339603,0.125280187,0.140077315,0.179124842,0.146395738,0.223938538,2.70E-02,6.30E-03,4.01E-02,9.83E-02,0.600591235,38401,378.11,95924.56,99498.4,1.037256778,0
AJ BUTTERMILK PANCAKE MIX,202,374.86,0.539171809,0.460828191,0.288162307,0.193896714,0.119315895,0.118578135,0.125989269,0.150804829,0.195908786,0.184104628,1.60E-02,1.67E-02,5.03E-02,0.29963112,0.35331992,31093,374.86,95924.56,99873.26,1.04116464,0
AJ BUTTERMILK PANCAKE MIX,103,373.09,0.53276184,0.46723816,0.314392121,0.146423428,0.135614426,0.14798004,0.115960372,0.135919929,8.27E-02,0.226523516,3.01E-02,1.59E-02,4.33E-02,0.165451927,0.471755481,30052,373.09,95924.56,100246.35,1.045054051,0
AJ BUTTERMILK PANCAKE MIX,122,238.68,0.523283965,0.476716035,0.253203822,0.11645426,0.122019959,0.168814364,0.166740521,0.178740451,4.83E-02,0.173546981,0.150592906,3.45E-02,4.60E-02,5.68E-02,0.624315366,30075,370.54,95924.56,100616.89,1.048916878,0
AJ BUTTERMILK PANCAKE MIX,99,131.86,0.523283965,0.476716035,0.253203822,0.11645426,0.122019959,0.168814364,0.166740521,0.178740451,4.83E-02,0.173546981,0.150592906,3.45E-02,4.60E-02,5.68E-02,0.624315366,30075,370.54,95924.56,100987.43,1.052779705,0
AJ BUTTERMILK PANCAKE MIX,326,369.12,0.524929169,0.475070831,0.261596172,0.152715993,0.132829971,0.134921971,0.144179672,0.178805877,7.32E-02,0.265563758,6.00E-02,1.70E-02,2.79E-02,6.67E-02,0.633202684,40299,369.12,95924.56,101356.55,1.056627729,0
AJ BUTTERMILK PANCAKE MIX,317,366.72,0.520606944,0.479393056,0.253954914,0.149742931,0.110243227,0.13758157,0.149298003,0.201156812,0.172780305,0.220288709,1.56E-02,4.70E-03,1.85E-02,2.64E-02,0.693691912,40330,366.72,95924.56,101723.27,1.060450733,0
AJ BUTTERMILK PANCAKE MIX,159,364.41,0.535170491,0.464829509,0.29131046,0.199133706,0.149169801,0.14065884,0.105361146,0.110300543,0.149093811,0.211254227,1.94E-02,1.30E-02,8.14E-02,0.381435465,0.259166382,30122,364.41,95924.56,102087.68,1.064249656,0
AJ BUTTERMILK PANCAKE MIX,6,357.15,0.573377564,0.426622436,0.30110371,0.176756792,0.111807732,0.109685214,0.121048851,0.177148642,0.235860763,0.153735632,1.59E-02,6.56E-03,1.50E-02,0.431752874,0.244612069,31204,357.15,95924.56,102444.83,1.067972895,0
AJ BUTTERMILK PANCAKE MIX,233,226.27,0.52354135,0.47645865,0.269152329,0.16489914,0.127929398,0.135975972,0.136717591,0.165696381,0.146154702,0.215551765,2.98E-02,1.54E-02,2.43E-02,6.45E-02,0.62800356,42701,354.29,95924.56,102799.12,1.071666318,0
AJ BUTTERMILK PANCAKE MIX,354,128.02,0.52354135,0.47645865,0.269152329,0.16489914,0.127929398,0.135975972,0.136717591,0.165696381,0.146154702,0.215551765,2.98E-02,1.54E-02,2.43E-02,6.45E-02,0.62800356,42701,354.29,95924.56,103153.41,1.075359741,0
